Book,Chapter,Verse,Text
Psalms,57,6,"Irail insarai ia nan al ai kan; re kin katoutoui ngen i; re weirada mo i por eu, ap pein pupedi ong lole. Sela."
Psalms,57,7,"Mongiong i insenemaular, Maing Kot, ngen i onoper ong kaul o kaping."
Psalms,57,8,Ngen i pirida! Kaul o arp pirida! I pan pirida nin soran.
Psalms,57,9,"Ieowa, i men danke ong komui nan wei kan; i pan kauli ong komui nan pung en aramas akan."
Psalms,57,10,"Pwe omui kalangan me laud dueta nanlang, o omui melel dueta tapok kan."
Psalms,57,11,"Maing Kot, kom kotida ileila sang lang, o wau omui lingan nan sappa karos. "
Psalms,58,1,"IADUEN komail lotong, pwe komail sota men lokaia me pung, o komail sota men kapung nin tiak inen, komail aramas akan?"
Psalms,58,2,"Melel, komail kin wia me sapung nan mongiong o, o nan sap o komail kin kelail ong wiada me sued."
Psalms,58,3,Me doo sang Kot akan me sapung sang pon kapan in ar akan; me likam kan kin sansalong sili sang nan kaped en in ar akan.
Psalms,58,4,"Ar lingarangar rasong lingarangar en serpent amen, rasong serpent salongepon, me penala salong a,"
Psalms,58,5,"Pwen der rong ngil en saunwun ani o kati ani men, me kadek wunani."
Psalms,58,6,"Maing Kot, kom kotin katip pasang ngi nan au arail; Maing Ieowa, kom kotin kawela ngi en laien pulepul akan."
Psalms,58,7,"Kom kotin kawe ir ala dueta pil me kin pwilipwili wei. Ma a kaonopada a kanangan kasik katieu, re kin tip pasang."
Psalms,58,8,"Re pan soredi dueta kamadel amen kin mong pena; re sota pan kilang katipin dueta seri amen, me sota dar pungi."
Psalms,58,9,"Mon omail ainpot pan pam tui, a pan kotin sipet wei ni a ongiong."
Psalms,58,10,"Me pung o pan peren kida a lao kilang depuk ong ir, o a pan widen nä a nan ntan me doo sang Kot o."
Psalms,58,11,Aramas akan ap pan inda: Me pung kan pan tungole kating; pwe Kot eta saunkadeik nin sappa. 
Psalms,59,1,"AI Kot, kom kotin dore ia la sang ai imwintiti kan, o kotin pera sang ia mon me palian ia."
Psalms,59,2,"Dore ia la sang me morsued akan, o kotin sauasa ia sang me inong iong nta."
Psalms,59,3,"Irail kin masamasan maur i, me kelail akan pokon pena ong ia, a sota dip ai, o sota me sued kot, me i wiadar, Maing Ieowa."
Psalms,59,4,"Irail tang pena o kaonopada, a sota dip ai. Kom kotin opada wasa, o kotin ieiang ia, o irerong mepukat."
Psalms,59,5,"Maing Ieowa, Kot Sepaot, Kot en Israel, kotin opada wasa, o kotin kadeikada men liki kan karos. Kom der maki ong amen ir, me kin wia dip ni ar aklapalap. Sela."
Psalms,59,6,"Nin sautik re kin puredo ngungung dueta kidi kan, o re kin tangatang sili nan kanim o."
Psalms,59,7,"Kom kotin mangi, re kin lidelidu mongin; kodlas kan mi pan kilin au arail: Is me pan rong?"
Psalms,59,8,"A komui, Maing Ieowa, pan kotin kiparamat kin irail, o kom pan kotin kalis irail la."
Psalms,59,9,"Kele pa i, i pan rukila re omui. Pwe Kot pere pa i."
Psalms,59,10,"Kot kin kotin kasale ong ia melel a kalangan; Kot kin kotin wiai ong ia, i en peren kida ai imwintiti."
Psalms,59,11,"Kom der kotin kame ir ala, pwe nai aramas akan pan monokela, a kotin kamueit ir pasang ki omui mana, Ieowa pere pat, kasapoke ir ala."
Psalms,59,12,Dip eta lokaia en kilin au arail; i me re pan lokidi ni ar aklapalap; pwe re kin lokaia lalaue o likam eta.
Psalms,59,13,"Kom kotin kawe ir ala o der maki ong ir; kawe ir ala, pwe ren solar meakot, ap asa, me Kot kotin kaunda kadaudok en Iakop o sap karos. Sela."
Psalms,59,14,"Nin sautik re kin puredo ngungung dueta kidi kan, o re kin tangatang sili nan kanim o."
Psalms,59,15,"Re kin tangatang sili rapaki kan ar manga, ap lipaned, ma re sota pan medila."
Psalms,59,16,"A i pan kauleki duen omui manaman, o ni mansang i pan kapinga omui kalangan, pwe komui pere pa i o ai paip ni ran en ai apwal."
Psalms,59,17,"I pan kauli ong komui ai paip, pwe Kot pere pa i o ai Kot kalangan. "
Psalms,60,1,"MAING Kot, kom kotin kase kit alar, o kamueit kit pasanger ni omui ongiong, kom kotin pur ong kamait kit ala."
Psalms,60,2,"Kom kotin kamokitadar sap o, o kawelar i, kom kotin kamauiala wasa ola kan, pwe a kin mokimokid."
Psalms,60,3,Pwe kom kotiki onger sapwilim omui kan katoutou parail. Kom kotiki ong kit er wain men kapweipwei kit alar.
Psalms,60,4,"A kilel eu, me kom kotiki ong irail er, me masak komui, i me irail kauadar, ap kelail kidar. Sela."
Psalms,60,5,Pwe kompoke pamui kan en saladokala; kom kotin sauasa ki pali maun ar o kotin ereki kit.
Psalms,60,6,"Kot kotin masanier nan sapwilim a mol saraui, i me i peren kida; i pan nek pasang Sikem o sosong sap Sukot."
Psalms,60,7,Kilead o Manase iei sap we; ngai kin kaunda Epraim; a Iuda iei ai sokon;
Psalms,60,8,Moap iei ai dal en dudu; i kin tiakedi Edom; Pilista kin ngisingis ong ia.
Psalms,60,9,Is me pan kalua ia nan kanim tengeteng eu? Is me pan iang ia lel Edom?
Psalms,60,10,Kaidin komui ai Kot? Komui me kase kit alar o sota iang at karis akan.
Psalms,60,11,"Kom kotin sauasa kit ni at apwal akan, pwe en aramas ar sauase sota katepa."
Psalms,60,12,Iangaki at Kot kit pan kapwaiada dodok apwal akan. A pan kotin tiakedi at imwintiti kan. 
Psalms,61,1,"MAING Kot, kom kotin ereki ai likelikwir o kotin mangi ai kapakap!"
Psalms,61,2,"Sang ni imwin sappa i pan likwir wong komui, ma mongiong i masakada, kom pan kotin kalua ia pon paip ileile eu."
Psalms,61,3,Pwe komui kapore pa i o imateng kelail ong ai imwintiti kan.
Psalms,61,4,"Kom kotin mueid ong ia, i en mimieta nan sapwilim tanpas omui kokolata, o diar wasan kamaur pan lim omui kan. Sela."
Psalms,61,5,"Pwe komui Kot mangi duen ai inau; kom kin kotiki ong ia er soso en ir, me masak mar omui."
Psalms,61,6,"Komui en kotiki ong nanmarki maur warai, pwe a saunpar akan en totola kokolata,"
Psalms,61,7,"Pwe a en mimieta mon Kot kokolata; kom kotin kasale ong i kalangan o melel, me pan sinsila i."
Psalms,61,8,"I ap pan kauli ong mar omui kokolata, pwe i en kapwaiada ai inau kan ni ran karos. "
Psalms,62,1,"NGEN i moleileilar ren Kot, me kotin sauasa ia."
Psalms,62,2,"Pwe i eta ai paip, o sauas pa i, o pere pa i, pwe i en sota luetala kokolata."
Psalms,62,3,"Arai da komail kin masamasan ol ta men, pwen kamela, me rasong did pangpangla o kel me pual pasanger?"
Psalms,62,4,"Re kin madamadaua duen ar pan kak kapupedi i, re kadek likam, re kin lokaia kaselel, a nan mongiong arail re kin lalaue. Sela."
Psalms,62,5,"Ngen i, kaporoporeki Kot, pwe i kapore pa i."
Psalms,62,6,"I eta ai paip o sauas pa i, o pere pa i, pwe i ender pupedi."
Psalms,62,7,"Ai maur mi ren Kot, o ai lingan, o ai paip, o ai kel; i kaporoporeki Kot."
Psalms,62,8,"Komail aramas akan karos kaporoporeki i ansau karos; kasansale ong i mongiong omail, Kot kapore patail. Sela."
Psalms,62,9,"A aramas akan sota meakot, o me lapalap akan pil kin sapungala. Ni men tenok re kin kokoda, menda ma irail me toto."
Psalms,62,10,"Komail der keleki omail dipisou sapung o der kaporoporeki me komail kuliadar. Ma komail pan kapwapwala, komail der kasampwaleki!"
Psalms,62,11,"Kot kotikidar masan eu, me i ronger akai ansau, iet: Kot eta me manaman."
Psalms,62,12,Komui Maing me kalangan o komui kin pwain ong amen amen duen a wiawia kan. 
Psalms,63,1,"Kot komui ai Kot, nin soran i kin piridang komui. Ngen i kin inong iong komui. Pali war ai kin inong iong komui nan sap madekong o mongedi, wasa me sota pil mi ia."
Psalms,63,2,"I wasa i kin tamanda komui nan sapwilim omui tanpas im saraui, pwe i men kilang omui manaman o lingan."
Psalms,63,3,Pwe omui kalangan mau sang maur; kil en au ai kin kapinga komui.
Psalms,63,4,"I wasa i inong iong kapinga komui arain ai maur, o men pokada pa i kat ni mar omui."
Psalms,63,5,"I me pan kaperen pan ngen i o ai popol, ma i pan kak kapinga komui ki au ai kaperen."
Psalms,63,6,"Ni ai kin wendi pon los, i kin madamadaua duen komui, o ni ai pirida, i kin lokelokaia duen komui."
Psalms,63,7,"Pwe komui sauas pa i, o pan mot en lim omui kan i kin ngisingis."
Psalms,63,8,Ngen i kin tengidi ong komui; lim omui pali maun kin apapwali ia.
Psalms,63,9,"A irail me masamasan ia, pwen saik ia di, pan lokidokila pan sappa."
Psalms,63,10,"Re pan pupedi ong nan kodlas, o kidi en wel pan kang ir ala;"
Psalms,63,11,"A nanmarki pan peren kida Kot. Me kin kaula ong i, pan pwaida, pwe au en me likam akan pan pena pinla. "
Psalms,64,1,"MAING Kot, kotin ereki ngil ai ni ai insensued. Kom kotin sinsila maur i mon ai imwintiti weit."
Psalms,64,2,"Kom kotin karuki ia la sang mon pokon en me sued akan, mon pwin en me wia sapung kan."
Psalms,64,3,"Me kin ada lo ’rail dueta kodlas pot, o me kaonopada ar kasik katieu, iei ar lokaia sued,"
Psalms,64,4,"Pwen rir kasikiedi me lelapok o; madang re pan kasikiedi i, o sota insenoki."
Psalms,64,5,"Irail me weit ni ar tiak sued, o re kin inda, duen ar pan insar, o re kin inda: Is me pan kak kilang?"
Psalms,64,6,"Irail kin madamadaua duen me sued. Kitail kapwaiadar, karos kileledier. Mongiong en aramas me widing o meid koiok ni morsued."
Psalms,64,7,"A Kot pan kotin kasik ir edi madang, pwen kamadak ong ir."
Psalms,64,8,"Pein lo arail pan kapup ir edi, o karos, me pan kilang, pan kaurureki."
Psalms,64,9,"O aramas karos pan masak o inda: Mepukat Kot kotin wiadar. O re pan asa, me i sapwilim a dodok."
Psalms,64,10,"Me pung o pan perenki Ieowa, o pan liki i, o me lelapok kan karos pan pereperen. "
Psalms,65,1,"MAING Kot, se kin auiaui o kapinga komui nan Sion, o se kin kapwaiada at inau ong komui."
Psalms,65,2,"Komui kotin ereki at kapakap, pwe i me aramas karos pan pwara wong komui."
Psalms,65,3,Dip at kin katoutoui kit kaualap. Kom kotin maki ong kit dip at akan.
Psalms,65,4,"Meid pai, me kom kotin pilada o mueid ong, en pwarala re omui, pwen kauson nan sapwilim omui kel; kit pan tungetungole o medikila dipisou en tanpas omui, sapwilim omui im en kaudok saraui."
Psalms,65,5,"Kom kotin mangi kit duen omui pung kapuriamui, Kot, at saunkamaur, komui me kapore pan meakaros nin sappa, o me mi wasa doo ni kailan madau;"
Psalms,65,6,"Me kotin pasonedier nana kan, pwen tengeteng ni a kelail, i me audeki manaman."
Psalms,65,7,"Komui katukiedi ngirsok en madau, ngirsok en a iluk kan, o morongarong en aramas akan."
Psalms,65,8,"Me kauson ni imwin sappa, kin masakada omui kilel akan; komui kin kaperenda me kauson ni pali mas o ni pali apong."
Psalms,65,9,"Kom kin kotin kupura sappa o kawusokesok o kakepwapwala i melel. Parer en Kot me dir en pil kaualap. Kom kin kotin sauasa ar wantuka kan, iduen omui kotin kapaiada sap o."
Psalms,65,10,Kom kin kotin kapileda ar sap akan o kawusokesok ar mad akan o kamuterok kila katau o kapaiada ar tuka kan.
Psalms,65,11,Kom kotin kapwada kidar saunpar omui kalangan; o lip en aluwilu ar me dir en kamau kan.
Psalms,65,12,"Mos en nan sap tan pil pwaida mau, o dol akan kin pereperen."
Psalms,65,13,"O mal akan me dir en pwin sip, o sap me rokeki korn, me mau ong ngisingis o kakaul. "
Psalms,66,1,NGISINGIS ong Ieowa nan sap karos!
Psalms,66,2,Kauleki lingan en mar a; kapikapinga i melel!
Psalms,66,3,Komail potoan ong Kot: Meid kapuriamui sapwilim omui dodok kan! Sapwilim omui imwintiti kapinga komui pweki omui manaman.
Psalms,66,4,Sap karos en kaudok ong komui o kapinga komui o kauleki ong mar omui. Sela.
Psalms,66,5,"Komail kodo, kilang dodok en Kot, pwe a wiawia kan me kapuriamui ren aramas akan."
Psalms,66,6,"A kotin kawukila madau ong sap madakong, pwe aramas en kak alu pon pil o, i wasa se peren kidar kaualap."
Psalms,66,7,A kotin kakaunda ni a manaman kokolata; silang i kin irerong wei kan. Me kangudi kan sota kak pwaida. Sela.
Psalms,66,8,"Komail wei kan kapinga atail Kot, o komail kalaudela ngil omail, pwen lel ong wasa doo."
Psalms,66,9,"Me kotin kolekol ong kitail maur atail, o sota mueid ong, nä atail en krisedi."
Psalms,66,10,"Pwe komui Kot me kotin kasongesong kit o kamakelekel kit er, dueta silper kin kamakelekelada."
Psalms,66,11,"Kom kotin mueid ong, sen lodi ni insar o, kom katoutou kin kit men katoutou eu."
Psalms,66,12,"Kom kotin mueid ong aramas kai, en tiakedi pon mong at; kit lel ong kisiniai o pil; a kom kotin kapiti sang kit o kakele kit adar."
Psalms,66,13,"I me i pan pedekilong ong nan tanpas omui, pwen mairong isis, o i pan kapwaiada ai inau ong komui,"
Psalms,66,14,"Duen kil en au ai inaukidar, o duen au ai inda ni ai ansau apwal:"
Psalms,66,15,"I pan mairong isis ong komui sip wi kan iangaki adiniai en sip ol, i pan mairongki kau iangaki sip o kut ol akan. Sela."
Psalms,66,16,"Komail karos, me masak Kot, kodo re i, i pan kasoi ong komail, duen me a kotin wiai ong ngen i."
Psalms,66,17,I likwirki ong i au ai o i kapingaki i lo i.
Psalms,66,18,"Ma i pan lamelame nan mongiong i, me i pan wiada me sued, Ieowa ap sota pan mangi ia;"
Psalms,66,19,"A Kot kotin ereki ai kapakap, o a kotin mangier ai ngidingid."
Psalms,66,20,"Kapinga ong Kot, me sota kotin mamaleki ai kapakap, o a sota kotiki wei sang ia a kalangan. "
Psalms,67,1,"KOT en kotin maki ong kit, o kotin kapaia kin kit. A kotin kamaraine kin kit, silang i. Sela."
Psalms,67,2,Pwe sapwilim a al akan me sansaleda nin sappa o ren men liki kan a maur.
Psalms,67,3,"Maing Kot, wei kan pan kapinga komui, wei kan karos pan kapinga komui."
Psalms,67,4,"Wei kan pan peren kida o ngisingis, pwe kom kin kotin kapung ong wei kan ni tiak pung, o kom kotin kaunda aramas akan nin sappa. Sela."
Psalms,67,5,"Maing Kot, wei kan pan kapinga komui, wei kan karos pan kapinga komui."
Psalms,67,6,"Sap o kin kapwaiada a tuka kan. Kot pan kotin kapai kit ada, at Kot."
Psalms,67,7,"Kot pan kotin kapai kit ada, o toun sappa karos pan masak i! "
Psalms,68,1,"KOT en kotida, pwe a imwintiti en kamueit pasang, o me kailongki i, en tang wei."
Psalms,68,2,"Kom kotin paki irail wei dueta adiniai, dueta kris kin pei pasang nan kisiniai, iduen me doo sang Kot akan en soredi."
Psalms,68,3,A me pung kan en pereperen o popol mon silang en Kot o ren pereperen melel.
Psalms,68,4,"Kauli ong Kot, kauli ong mar a! Kaonopada al o ong i, me kotiwei nan sap tan, a maraneki Ieowa — komail perenki i!"
Psalms,68,5,Pwe i Sam en me sapoupou kan o saunkapung en li odi kan. I Kot nan sapwilim a tanpas saraui.
Psalms,68,6,"Kot me kotin kadire kila seri ko im en me kin kelep, me kin lapwada me salidi kan, pwen pwaida o pereperen a me katiwo kan pan mimieta nan wasan lek."
Psalms,68,7,"Maing Kot, ni ansau kom kotiwei mon sapwilim omui aramas akan, ni omui kotiwei nan sap tan! Sela."
Psalms,68,8,"I ansau sap o rerer, o audepan lang kan moredier mon silang en Kot, nana Sinai mon silang en Kot en Israel."
Psalms,68,9,"Maing Kot, kom kotin kamoredier katau mau, o kom kotin kamauradar sapwilim omui soso, me mongedier,"
Psalms,68,10,"Pwe sapwilim omui pwin diar wasa, me a kak kotikot ia. Maing Kot, kom kotin apwalilar me luet akan duen omui kalangan."
Psalms,68,11,Ieowa kotikidier a masan ki pwin en wanporon kalaimun akan.
Psalms,68,12,"Nanmarki en karis toto tang wei madang, o waun im akan nek pasanger, me re atia sang ar imwintiti kan."
Psalms,68,13,"Ni omail kairu nan pung en noumail pwin man akan, komail rasong pa en muroi men, me lingan dueta silper o pa a kan dueta kold lingan."
Psalms,68,14,"Ma me Manaman o lao kotin kamueit pasang nanmarki kan, nana Salmon rotorot ap pan marainla."
Psalms,68,15,Nana Pasan iei nana en Kot; Pasan nana kalaimun eu.
Psalms,68,16,"Menda komail nana kalaimun akan kin kilekilang ap peirin ong nana, me Kot kotin piladar en kotikot ia? O Ieowa pan kotikot wasa o kokolata."
Psalms,68,17,War en Kot me kid toto pan pak kid; Ieowa kotikot re ’rail ni nana Sinai.
Psalms,68,18,"Komui kotidalang poa o saliedier me salidi kan, o kom kotin ale ong aramas pai kan, pil ong ir me katiwo kan, pwe Ieowa en kotikot wasa o."
Psalms,68,19,"Kapinga Ieowa nin ran akan karos; Kot kin kotiki ong kitail katoutou patail, ap pil kotin sauasa kitail. Sela."
Psalms,68,20,"Atail Kot iei sauas patail, o Ieowa Kaun kin kotin dorela sang mela."
Psalms,68,21,"Melel, Kot pan kotin kawela mongan a imwintiti kan, o a pan kotin leser pasang takain mongan ir, me dadaurata ar katiwo."
Psalms,68,22,"Ieowa kotin masanier: I pan kapure dong ir sang nan Pasan, I pan wa ir do sang nan kapin madau;"
Psalms,68,23,"Pwe koe en tiakedi ong nan ntan imwintiti kan, o noum kidi kan en tamotamo."
Psalms,68,24,"Maing Kot, a sansal duen omui kotikot sili, duen omui kotikot sili nan mol omui saraui, ai Kot o ai Nanmarki."
Psalms,68,25,"Pwin en kaul kin tiong, ap pwin en saunkasang nan pung en peinakap akan, me wiadar aip."
Psalms,68,26,"Kapinga Kot Ieowa nan momodisou kan, komail me kisan parer en Israel."
Psalms,68,27,"Peniamin tikitik kin kakaun nan pung ar, saupeidi en Iuda iangaki sapwilim ar akan toto, saupeidi en Sepulon, o saupeidi en Naptali."
Psalms,68,28,"Omail Kot kotin kauadar omail wei; Maing Kot, i me komui en kotin katengetengedi, pwe sapwilim omui dodok."
Psalms,68,29,Nanmarki kan pan wa dong uk ar kisakis pweki omail im en kaudok nan Ierusalem.
Psalms,68,30,"Kom kotin lipor ong man en nan rau, o pwin kau ol iangaki na kan, o wei kan, me kin pepei pweki kisin moni. Kotin kamueit pasang wek kan, me kin men mauin."
Psalms,68,31,Saupedi en Äkipten pan pwarado; men Moren pan pokadang Kot pa ’rail.
Psalms,68,32,"Komail wei kan nin sappa kauli ong Kot, kakaul o kapinga Ieowa. Sela."
Psalms,68,33,"I, me kin kotikot sili nanlang, nanlang en masia! Kilang, a kin kotiki ong sapwilim a nansapwe manaman."
Psalms,68,34,"Komail kamelele mana en Kot! A lingan mi ren Israel, o a mana mi nan tapok kan."
Psalms,68,35,Kot meid kapuriamui nan mole saraui. I Kot en Israel. A pan kotiki ong aramas akan mana o kelail. Kapinga Kot! 
Psalms,69,1,"MAING Kot, kotin sauasa ia, pwe pil itida lel ong maur i."
Psalms,69,2,"I pan kirila nan wasa lususur lol, wasa me sota kakaluak; i mi nan pil lol, o ad pan kamop ia la."
Psalms,69,3,"I panga kila ai sangesang, kapin wor ai kirkilar, mas ai suedalar, pwe a warailar ai auiaui Kot."
Psalms,69,4,"Me kin tata kin ia nin sokarepa me toto sang pit en mong ai. Me imwintiti ong ia, o me kin kawe ia la, ap sota karepa, kin kelail. I en pwain, me i sota kulia sang."
Psalms,69,5,"Maing Kot, kom kotin mangi ai pweipwei, o ai sapung kan me sota rir sang komui."
Psalms,69,6,"Kom der mueid ong irail, me auiaui komui, en sarodi pweki ngai, Maing Ieowa Sepaot; kom der mueid ong irail, me rapaki komui, en namenokala pweki ngai, Kot en Israel."
Psalms,69,7,"Pwe i kin kankaururla pweki komui, mas ai me dir en namenok."
Psalms,69,8,"I wialar men wai amen ren ri ai kan, o nain in ai sasa ia lar."
Psalms,69,9,"Pwe limpok ong tanpas omui kasor ia dier, o lalaue en ir, me kin lalaue komui id ko dong ia."
Psalms,69,10,"I kin sangesang melel o kaisesol, ari so, re kin lalaue ia."
Psalms,69,11,"I likau kidar ed eu, a re kin lalaue ia."
Psalms,69,12,"O me mondi pan wanim, kin kasekasenda ia, o wasan kang sakau, re kin kakaul kin ia."
Psalms,69,13,"A i kin kapakap ong komui Maing Ieowa ni ansau me kon ong; Maing Kot, kom kotin mangi ia pweki omui kalangan lapalap o kotin sauasa ia."
Psalms,69,14,"Kotin dore ia la sang nan pwel, pwe i ender kirila; pwe i en piti sang, me kailong kin ia o sang nan pil lol;"
Psalms,69,15,"Pwe lapake ender kamop ia la, o wasa lol ender kadala ia la, o au en por o ender pur pena ong po i."
Psalms,69,16,"Mangi ia, Maing Ieowa, pwe omui kalangan meid mau, kom kotin masan dong ia, pweki omui kalangan lapalap."
Psalms,69,17,"O kom der karirela sang sapwilim omui ladu silang omui, pwe i masak; kom kotin madang mangi ia!"
Psalms,69,18,"Kom kotido ren ngen i o dorela i, kotin dore ia la pweki ai imwintiti kan."
Psalms,69,19,"Komui mangier duen ai sarodier, o ai lisela, o ai namenok, me palian ia, kin sansal ong komui."
Psalms,69,20,"Ai sarodier kin kawela nan mongiong i, o i luetalar melel. I auiaui, ma sota me pan insensuedeki mepukat, a sota man amen; o ma sota, me pan kamait ia la, a sota me i kak diar."
Psalms,69,21,"Irail kin kamanga kin ia ede, o kanim pil kin ia pinika ni ai men nim piladar kaualap:"
Psalms,69,22,"Arail tepel en wiala insar arail, o lidip arail, o kapup arail."
Psalms,69,23,"Mas arail en rotorotala, pwe ren der kilang wasa, o irail en kos pena kokolata."
Psalms,69,24,"Wudokidi ong po ’rail omui ongiong, o omui ongiong melel en lel ong irail."
Psalms,69,25,"Deu ’rail en liselipingda, o sota me pan kauson nan im arail."
Psalms,69,26,"Pwe re kin pakipaki, me kom kotin kaloker, o re kin indinda, me dene komui kin kaloke mal sapwilim omui kan."
Psalms,69,27,"Kom kotin kaloedi ong ir ni sapung toto, pwe ren der konodi omui pung."
Psalms,69,28,"Iris sang ir nan puk en kamaur, pwe ren der iang me pung kan kileledi."
Psalms,69,29,"A ngai me luet, o i kin waiwairok. Maing Kot, omui sauasa ia en sinsila ia."
Psalms,69,30,"I pan kapinga mar en Kot ki kaul pot, o i pan wauneki i melel ki danke."
Psalms,69,31,"I me Ieowa kotin kupura sang kau ol, me ose o pat en nä pualapual mia."
Psalms,69,32,"Me luet akan kin kilang, o peren kida, o me kin rapaki Kot, mongiong arail pan maurada."
Psalms,69,33,"Pwe Ieowa kotin mangi me samama kan, o a sota kotin mamaleki sapwilim a salidi kan."
Psalms,69,34,"Nanlang en kapinga i, pil sappa, o madau, o karos me kin mokimokid lole."
Psalms,69,35,"Pwe Kot pan kotin sauasa Sion, o a pan kauada kanim en Iuda kan, pwe aramas en kauson wasa o, o aneki."
Psalms,69,36,"O wan a ladu kan pan sosoki irail, o me kin pok ong mar a, pan kauson wasa o. "
Psalms,70,1,"MAING Kot kom kotin madangdo, dore ia la, Maing Ieowa, pwen sauasa ia!"
Psalms,70,2,"Me kin masamasan ia, en namenokala o sarodi, o me kin peren kida ai apwal akan, en ponseker wei o lesila."
Psalms,70,3,Pwe irail me kin indinda due ai: Io ol o! Ren namenokala.
Psalms,70,4,"A me kin idok komui, en pereperen o popolki komui, o me kin pok ong omui maur, en indinda ansau karos: Kot meid kapingan!"
Psalms,70,5,"A ngai me luet o samama. Maing Kot, kom kotin madang dong ia, pwe komui ta sauas pa i o ai saundor; Maing Ieowa, kom der kotin pwand! "
Psalms,71,1,"MAING Ieowa, i liki komui, kom der mueid ong, i en sarodi kokolata."
Psalms,71,2,"Kom kotin dore ia la pweki omui pung, o kotin sauasa ia, o kotin kapaike dong ia karong omui kan o sauasa ia."
Psalms,71,3,"Komui en kotin wiala ai paipalap, wasa i pan kak pitila ia ansau karos, pwe kom kotin inauki ong ia er, me kom pan dore ia la, pwe komui ai paip o ai kel."
Psalms,71,4,"Ai Kot, sauasa ia sang nan pa en me doo sang Kot, o sang nan pa en me sapung o weit."
Psalms,71,5,"Pwe komui kapore pa i, Maing Ieowa, komui ai kel sang ni ai pulepul."
Psalms,71,6,"I liki komui sang ni ai ipwidier, o komui me kaipwi ia sang nan kaped en in ai, i pan kapinga komui kokolata."
Psalms,71,7,Ngai dueta meakot me kapuriamui ong me toto; a komui kel pa i manaman.
Psalms,71,8,Kom kotin kadireki au ai kaping o danke ong komui.
Psalms,71,9,"Kom der kotin kase ia la ni ai mala, o der muei sang ia ni ai pan luetala."
Psalms,71,10,"Pwe ai imwintiti kin palian ia ni ar lokaia, o me kin masamasan ia, kin kapakapung pena,"
Psalms,71,11,"O indinda: Kot muei sanger i, komail paki o koledi i, pwe sota sauas pa a."
Psalms,71,12,"Maing Kot, kom der kotin doo wei sang ia, Maing Kot! Kom kotin madangdo o sauasa ia."
Psalms,71,13,"A me palian ia en namenokala o sarodi; o me rapa kin ia, pwen kame ia la, ren kadupale kidi namenok o lalaue."
Psalms,71,14,"A i pan auiauita, o i pan kalaudela ai kaping ong komui kokolata."
Psalms,71,15,"Au ai en kaloki sili omui pung, o omui kamau pan ran karos, me sota kak wadawad pena."
Psalms,71,16,I kin weweid sili ni mana en Ieowa Kaun; i pan kapinga omui pung eta.
Psalms,71,17,"Maing Kot, kom kotin padaki ong ia er sang ni ai pulepul, o i kaloki sili omui manaman akan sang mas kokodo lel met."
Psalms,71,18,"Maing Kot, kom der kotin muei sang ia ni ai mala, pit en mong ai lao puetepuetala, lao i pan padaki ong seri en seri kan omui wiawia o ong me pan kokodo omui manaman."
Psalms,71,19,"Maing Kot, omui pung meid ileile, kom kin wiada dodok lapalap. Maing Kot, is me rasong komui?"
Psalms,71,20,"Pwe komui kotiki ong kit er kamasak laud o toto, o kom kotin pur ong kamau kit ada o wai ia dado sang nan wasa lol."
Psalms,71,21,"Komui pan kotin kaileile ia da, o kom pan kotin pur ong kamait ia la."
Psalms,71,22,"I ap pan kapingaki komui kasang, pweki omui melel, ai Kot, i pan kauleki ong komui arp, ong komui, me Saraui en Israel."
Psalms,71,23,"Kil in au ai o ngen i, me re kotin dorelar, pan pereperen o kauli ong komui."
Psalms,71,24,"Pil lo i pan indinda duen omui pung sang mansang lel sautik. Pwe irail, me men kawe ia la, namenokala o sarodier. "
Psalms,72,1,"MAING Kot, kom kotiki ong nanmarki en kapung, o kotiki ong nain nanmarki ol omui pung."
Psalms,72,2,"Pwen kaunda sapwilim omui aramas akan nin tiak pung, o dorela sapwilim omui me luet akan."
Psalms,72,3,Nana kan en kare dong aramas akan popol o dol akan me pung.
Psalms,72,4,"A pan sauasa pung en me luet ren aramas akan; a pan dorela nain me samama kan, o pan tiakedi me morsued o."
Psalms,72,5,"Aramas pan masak komui sang eu kainok lel eu kainok, arain katipin o saunipong mia."
Psalms,72,6,"A pan kotidi dueta katau ong mat kap, dueta katau me kawusokesok sap o."
Psalms,72,7,"Me pung o pan memaurata ni a ran akan, o muei mau pan pwaida, lao saunipong solar mia."
Psalms,72,8,"A pan kotin kaunda sang eu madau lel wong eu, o sang pilap o lel ni imwin sappa."
Psalms,72,9,"Me kaukauson nan sap tan, pan dairukedi ong mo a, o a imwintiti kan pan kangala pwel par."
Psalms,72,10,"Nanmarki en Tarsis o me mi nan dake kan, pan wa dong i ar kisakis; nanmarki en Arapia o Sepa pan wia nopwei."
Psalms,72,11,"Nanmarki kan karos pan kaudoki ong i, men liki kan karos pan upa ong i."
Psalms,72,12,"Pwe a pan dorela me samama o, me kin weriwer, o me luet, me sota sauas pa."
Psalms,72,13,"A pan kupura me tikitik o samama, o pan kotin sauasa ngen en me samama kan."
Psalms,72,14,"A pan kotin dorela ngen arail sang ren me morsued o weit, o nt’ arail me kasampwal mon silang i."
Psalms,72,15,"A pan ieiasata o kold sang wein Arapia pan wisik wong i, o aramas akan pan kapakapaki i ansau karos, a pan kapaida ni ansau karos."
